chr,start,end,q-val,ind,MarkerName
14,92522121,92522121,1,5932,unspec
14,92522151,92522151,1,5933,unspec
14,92522169,92522169,1,5934,unspec
14,92522268,92522268,1,5935,unspec
14,92522304,92522304,1,5936,unspec
14,92522341,92522341,0.765405405,5937,unspec
14,92522453,92522453,1,5938,unspec
14,92522524,92522524,0.845660881,5939,unspec
14,92522602,92522602,1,5940,unspec
14,92522691,92522691,1,5941,unspec
14,92523192,92523192,1,5942,unspec
14,92523269,92523269,1,5943,unspec
14,92523487,92523487,1,5944,unspec
14,92523495,92523495,1,5945,unspec
14,92523605,92523605,1,5946,unspec
14,92523679,92523679,1,5947,unspec
14,92524210,92524210,0.883885458,5948,unspec
14,92524257,92524257,1,5949,unspec
14,92524294,92524294,1,5950,unspec
14,92524706,92524706,1,5951,unspec
14,92524835,92524835,1,5952,unspec
14,97465489,97465489,1,5953,unspec
14,97465532,97465532,1,5954,unspec
14,97465647,97465647,1,5955,unspec
14,97465697,97465697,1,5956,unspec
14,97465835,97465835,1,5957,unspec
14,97465905,97465905,1,5958,unspec
14,97466239,97466239,1,5959,unspec
14,97466833,97466833,1,5960,unspec
14,97466861,97466861,1,5961,unspec
14,97467014,97467014,1,5962,unspec
14,97467029,97467029,1,5963,unspec
14,97467187,97467187,1,5964,unspec
14,97467230,97467230,0.767503303,5965,unspec
14,97467246,97467246,1,5966,unspec
14,97467285,97467285,1,5967,unspec
14,97467334,97467334,1,5968,unspec
14,97467403,97467403,1,5969,unspec
14,97467860,97467860,1,5970,unspec
14,97467971,97467971,0.861037394,5971,unspec
14,97468022,97468022,1,5972,unspec
14,97468276,97468276,1,5973,unspec
14,97468348,97468348,1,5974,unspec
14,97468477,97468477,1,5975,unspec
14,97469157,97469157,1,5976,unspec
14,97469158,97469158,1,5977,unspec
14,97469471,97469471,1,5978,unspec
14,97469730,97469730,1,5979,unspec
14,97469820,97469820,1,5980,unspec
14,97470040,97470040,0.845660881,5981,unspec
14,97470169,97470169,1,5982,unspec
14,97470416,97470416,1,5983,unspec
14,97470562,97470562,1,5984,unspec
14,97470697,97470697,1,5985,unspec
14,97470909,97470909,1,5986,unspec
14,97471030,97471030,1,5987,unspec
14,97471304,97471304,1,5988,unspec
14,97471776,97471776,0.830594901,5989,unspec
14,97471783,97471783,1,5990,unspec
14,97472419,97472419,1,5991,unspec
14,97472478,97472478,1,5992,unspec
14,97472549,97472549,1,5993,unspec
14,97472852,97472852,1,5994,unspec
14,97472908,97472908,1,5995,unspec
14,97473001,97473001,1,5996,unspec
14,97473065,97473065,1,5997,unspec
14,97473133,97473133,1,5998,unspec
14,97473153,97473153,1,5999,unspec
14,97473177,97473177,1,6000,unspec
14,97473281,97473281,1,6001,unspec
14,97473399,97473399,1,6002,unspec
14,97473405,97473405,1,6003,unspec
14,97473443,97473443,1,6004,unspec
14,97473566,97473566,0.862089552,6005,unspec
14,97473597,97473597,1,6006,unspec
14,97473856,97473856,1,6007,unspec
14,97474103,97474103,1,6008,unspec
14,97474204,97474204,1,6009,unspec
14,97474493,97474493,1,6010,unspec
14,97474598,97474598,1,6011,unspec
14,97475309,97475309,1,6012,unspec
14,97475494,97475494,1,6013,unspec
14,97476000,97476000,1,6014,unspec
14,97476368,97476368,1,6015,unspec
14,97476476,97476476,1,6016,unspec
14,52920118,52920118,1,6017,unspec
14,52920391,52920391,1,6018,unspec
14,52920470,52920470,1,6019,unspec
14,52920496,52920496,0.861037394,6020,unspec
14,52920763,52920763,1,6021,unspec
14,52921287,52921287,1,6022,unspec
14,52921326,52921326,1,6023,unspec
14,52921443,52921443,1,6024,unspec
14,52921769,52921769,1,6025,unspec
14,52921801,52921801,1,6026,unspec
14,52921952,52921952,1,6027,unspec
14,52921963,52921963,1,6028,unspec
14,52922292,52922292,1,6029,unspec
14,52922532,52922532,0.728085868,6030,unspec
14,52922981,52922981,1,6031,unspec
14,52922998,52922998,1,6032,unspec
14,52923297,52923297,1,6033,unspec
14,52923330,52923330,0.839115411,6034,unspec
14,52923415,52923415,1,6035,unspec
14,52923587,52923587,1,6036,unspec
14,52923651,52923651,1,6037,unspec
14,52923679,52923679,1,6038,unspec
14,52923849,52923849,1,6039,unspec
14,52923902,52923902,1,6040,unspec
14,52924089,52924089,1,6041,unspec
14,52924518,52924518,1,6042,unspec
14,52924580,52924580,1,6043,unspec
14,52924962,52924962,1,6044,unspec
14,52924969,52924969,1,6045,unspec
14,52925025,52925025,0.765405405,6046,unspec
14,52925076,52925076,1,6047,unspec
14,52925633,52925633,0.892655991,6048,unspec
14,52925980,52925980,0.707296137,6049,unspec
14,52926669,52926669,0.861037394,6050,unspec
14,52926753,52926753,1,6051,unspec
14,52926831,52926831,1,6052,unspec
14,52927096,52927096,1,6053,unspec
14,52927385,52927385,1,6054,unspec
14,52927726,52927726,0.779107981,6055,unspec
14,52927990,52927990,1,6056,unspec
14,52928370,52928370,1,6057,unspec
14,52928542,52928542,1,6058,unspec
14,52928657,52928657,1,6059,unspec
14,52928678,52928678,1,6060,unspec
14,52928931,52928931,1,6061,unspec
14,52929216,52929216,1,6062,unspec
14,52929831,52929831,0.830594901,6063,unspec
14,52930223,52930223,1,6064,unspec
14,52930300,52930300,1,6065,unspec
14,52930592,52930592,1,6066,unspec
14,52931039,52931039,1,6067,unspec
14,52931065,52931065,1,6068,unspec
14,52931750,52931750,1,6069,unspec
14,52931871,52931871,1,6070,unspec
14,52932141,52932141,1,6071,unspec
14,52932555,52932555,1,6072,unspec
14,52932619,52932619,1,6073,unspec
14,52932638,52932638,1,6074,unspec
14,52933017,52933017,1,6075,unspec
14,52933119,52933119,1,6076,unspec
14,52933579,52933579,1,6077,unspec
14,52933911,52933911,0.845660881,6078,unspec
14,52934264,52934264,1,6079,unspec
14,52934386,52934386,1,6080,unspec
14,52934429,52934429,0.765405405,6081,unspec
14,52934543,52934543,1,6082,unspec
14,52934731,52934731,1,6083,unspec
14,52934907,52934907,1,6084,unspec
14,52935151,52935151,1,6085,unspec
14,52935233,52935233,1,6086,unspec
14,52935586,52935586,1,6087,unspec
14,52935959,52935959,0.81669627,6088,unspec
14,52935983,52935983,1,6089,unspec
14,52936572,52936572,1,6090,unspec
14,52937105,52937105,1,6091,unspec
14,52937309,52937309,1,6092,unspec
14,52937616,52937616,1,6093,unspec
14,52937912,52937912,1,6094,unspec
14,52937988,52937988,1,6095,unspec
14,52938052,52938052,0.765405405,6096,unspec
14,52938101,52938101,0.861037394,6097,unspec
14,52938271,52938271,1,6098,unspec
14,52938297,52938297,1,6099,unspec
14,52938607,52938607,1,6100,unspec
14,52938705,52938705,0.830594901,6101,unspec
14,92455802,92455802,1,6102,unspec
14,92455859,92455859,1,6103,unspec
14,92456022,92456022,1,6104,unspec
14,92456098,92456098,1,6105,unspec
14,92456135,92456135,1,6106,unspec
14,92456198,92456198,1,6107,unspec
14,92456323,92456323,0.861796407,6108,unspec
14,92456337,92456337,1,6109,unspec
14,92456369,92456369,1,6110,unspec
14,92456438,92456438,0.821401078,6111,unspec
14,92456556,92456556,1,6112,unspec
14,92456676,92456676,0.830594901,6113,unspec
14,92456688,92456688,1,6114,unspec
14,92457282,92457282,1,6115,unspec
14,92457492,92457492,1,6116,unspec
14,92457576,92457576,1,6117,unspec
14,92457587,92457587,1,6118,unspec
14,92457603,92457603,1,6119,unspec
14,92457636,92457636,1,6120,unspec
14,92457743,92457743,1,6121,unspec
14,92457926,92457926,1,6122,unspec
14,92458013,92458013,1,6123,unspec
14,92458077,92458077,1,6124,unspec
14,92458079,92458079,1,6125,unspec
14,92458212,92458212,1,6126,unspec
14,92458322,92458322,1,6127,unspec
14,92458535,92458535,1,6128,unspec
14,92459214,92459214,1,6129,unspec
14,92459658,92459658,1,6130,unspec
14,92459833,92459833,1,6131,unspec
14,92460205,92460205,1,6132,unspec
14,92460217,92460217,0.874469306,6133,unspec
14,92460467,92460467,1,6134,unspec
14,92460608,92460608,1,6135,unspec
14,92460857,92460857,1,6136,unspec
14,92460954,92460954,1,6137,unspec
14,92461055,92461055,1,6138,unspec
14,92461058,92461058,0.830594901,6139,unspec
14,92461067,92461067,1,6140,unspec
14,92461187,92461187,1,6141,unspec
14,92461211,92461211,1,6142,unspec
14,92461247,92461247,1,6143,unspec
14,92461311,92461311,1,6144,unspec
14,92461470,92461470,1,6145,unspec
14,92461825,92461825,1,6146,unspec
14,92462039,92462039,1,6147,unspec
14,92462307,92462307,1,6148,unspec
14,92462349,92462349,1,6149,unspec
14,92463154,92463154,1,6150,unspec
14,92463401,92463401,1,6151,unspec
14,92463547,92463547,1,6152,unspec
14,92463781,92463781,0.850909091,6153,unspec
14,92463871,92463871,1,6154,unspec
14,92464101,92464101,1,6155,unspec
14,92464547,92464547,1,6156,unspec
14,92464584,92464584,1,6157,unspec
14,92464590,92464590,1,6158,unspec
14,92464701,92464701,0.821401078,6159,unspec
14,92464759,92464759,1,6160,unspec
14,92464820,92464820,1,6161,unspec
14,92464917,92464917,1,6162,unspec
14,92464961,92464961,1,6163,unspec
14,92465195,92465195,1,6164,unspec
14,92465237,92465237,1,6165,unspec
14,92465295,92465295,1,6166,unspec
14,92465393,92465393,1,6167,unspec
14,92465534,92465534,1,6168,unspec
14,92465639,92465639,0.751324503,6169,unspec
14,92465654,92465654,1,6170,unspec
14,92465674,92465674,1,6171,unspec
14,92465679,92465679,1,6172,unspec
14,92465701,92465701,1,6173,unspec
14,92465707,92465707,1,6174,unspec
14,92465756,92465756,1,6175,unspec
14,92465758,92465758,1,6176,unspec
14,92465988,92465988,1,6177,unspec
14,92466093,92466093,1,6178,unspec
14,92466099,92466099,1,6179,unspec
14,92466135,92466135,1,6180,unspec
14,92466141,92466141,1,6181,unspec
14,92466231,92466231,1,6182,unspec
14,92466232,92466232,0.862089552,6183,unspec
14,92466306,92466306,1,6184,unspec
14,92466484,92466484,1,6185,unspec
14,92466507,92466507,1,6186,unspec
14,92466907,92466907,1,6187,unspec
14,92467367,92467367,1,6188,unspec
15,46112561,46112561,1,6189,unspec
15,46113529,46113529,1,6190,unspec
15,46113540,46113540,1,6191,unspec
15,46113616,46113616,1,6192,unspec
15,46113692,46113692,1,6193,unspec
15,46113710,46113710,1,6194,unspec
15,46113822,46113822,1,6195,unspec
15,46113907,46113907,1,6196,unspec
15,46114092,46114092,1,6197,unspec
15,46114524,46114524,1,6198,unspec
15,46114750,46114750,0.868179174,6199,unspec
15,46115020,46115020,0.849444081,6200,unspec
15,46115030,46115030,1,6201,unspec
15,46115078,46115078,0.869319493,6202,unspec
15,46115210,46115210,1,6203,unspec
15,46115292,46115292,1,6204,unspec
15,46115743,46115743,0.844520548,6205,unspec
15,46116627,46116627,1,6206,unspec
15,46116734,46116734,0.874527762,6207,unspec
15,46118207,46118207,1,6208,unspec
15,46118345,46118345,1,6209,unspec
15,46118881,46118881,1,6210,unspec
15,46118940,46118940,0.830594901,6211,unspec
15,46118998,46118998,1,6212,unspec
15,46119001,46119001,1,6213,unspec
15,46119102,46119102,1,6214,unspec
15,46119551,46119551,1,6215,unspec
15,46120182,46120182,1,6216,unspec
15,46120988,46120988,1,6217,unspec
15,46121846,46121846,1,6218,unspec
15,46122130,46122130,1,6219,unspec
15,46122147,46122147,1,6220,unspec
15,46122202,46122202,1,6221,unspec
15,46122575,46122575,1,6222,unspec
15,46123151,46123151,1,6223,unspec
15,46123368,46123368,1,6224,unspec
15,46123640,46123640,1,6225,unspec
15,46123648,46123648,1,6226,unspec
15,46123705,46123705,1,6227,unspec
15,46123799,46123799,1,6228,unspec
15,46123937,46123937,1,6229,unspec
15,46124014,46124014,1,6230,unspec
15,46124085,46124085,0.64679803,6231,unspec
15,58596656,58596656,1,6232,unspec
15,58597163,58597163,0.830594901,6233,unspec
15,58598171,58598171,1,6234,unspec
15,58598350,58598350,1,6235,unspec
15,58598764,58598764,1,6236,unspec
15,58598915,58598915,1,6237,unspec
15,58598989,58598989,1,6238,unspec
15,58599095,58599095,1,6239,unspec
15,58599899,58599899,1,6240,unspec
15,58600122,58600122,1,6241,unspec
15,58600130,58600130,1,6242,unspec
15,58600211,58600211,1,6243,unspec
15,58600251,58600251,0.816157635,6244,unspec
15,58600265,58600265,1,6245,unspec
15,58600321,58600321,1,6246,unspec
15,58600329,58600329,0.79184598,6247,unspec
15,58600476,58600476,1,6248,unspec
15,58600967,58600967,1,6249,unspec
15,58601052,58601052,1,6250,unspec
15,58601095,58601095,1,6251,unspec
15,58601191,58601191,1,6252,unspec
15,58601238,58601238,1,6253,unspec
15,58601256,58601256,0.866588097,6254,unspec
15,58601265,58601265,1,6255,unspec
15,58601322,58601322,1,6256,unspec
15,58601385,58601385,1,6257,unspec
15,58601405,58601405,0.722846442,6258,unspec
15,58601938,58601938,1,6259,unspec
15,58602080,58602080,1,6260,unspec
15,58602109,58602109,1,6261,unspec
15,58602155,58602155,1,6262,unspec
15,58602934,58602934,1,6263,unspec
15,58603094,58603094,1,6264,unspec
15,58603305,58603305,1,6265,unspec
15,58603307,58603307,1,6266,unspec
15,58603737,58603737,1,6267,unspec
15,58603861,58603861,1,6268,unspec
15,58604084,58604084,1,6269,unspec
15,58604276,58604276,1,6270,unspec
15,58604543,58604543,1,6271,unspec
15,58605371,58605371,0.771773221,6272,unspec
15,58605456,58605456,1,6273,unspec
15,58605675,58605675,0.861037394,6274,unspec
15,58605715,58605715,1,6275,unspec
15,58610570,58610570,1,6276,unspec
15,58610884,58610884,1,6277,unspec
15,58612038,58612038,0.830594901,6278,unspec
15,58612234,58612234,1,6279,unspec
15,58612556,58612556,1,6280,unspec
15,58613246,58613246,1,6281,unspec
15,58613549,58613549,1,6282,unspec
15,58613689,58613689,1,6283,unspec
15,58613946,58613946,1,6284,unspec
15,58614111,58614111,0.806510682,6285,unspec
15,58614234,58614234,1,6286,unspec
15,58614436,58614436,1,6287,unspec
15,58614952,58614952,1,6288,unspec
15,58615291,58615291,1,6289,unspec
15,58615396,58615396,1,6290,unspec
15,58615606,58615606,1,6291,unspec
15,58615672,58615672,1,6292,unspec
15,58616317,58616317,1,6293,unspec
15,58616645,58616645,1,6294,unspec
15,58616781,58616781,0.829007634,6295,unspec
15,58616844,58616844,1,6296,unspec
15,58617950,58617950,1,6297,unspec
15,58618244,58618244,1,6298,unspec
15,58618314,58618314,1,6299,unspec
15,58618591,58618591,1,6300,unspec
15,58618625,58618625,1,6301,unspec
15,58618787,58618787,1,6302,unspec
15,58619174,58619174,1,6303,unspec
15,58619289,58619289,1,6304,unspec
15,58619541,58619541,1,6305,unspec
15,58619859,58619859,1,6306,unspec
15,58619969,58619969,1,6307,unspec
15,58620053,58620053,0.830671378,6308,unspec
15,58662837,58662837,1,6309,unspec
15,58663073,58663073,1,6310,unspec
15,58664187,58664187,1,6311,unspec
15,58664314,58664314,1,6312,unspec
15,58664408,58664408,1,6313,unspec
15,58665496,58665496,1,6314,unspec
15,58665628,58665628,1,6315,unspec
15,58665893,58665893,1,6316,unspec
15,58666227,58666227,1,6317,unspec
15,58666266,58666266,1,6318,unspec
15,58666839,58666839,1,6319,unspec
15,58667074,58667074,0.851278772,6320,unspec
15,58667289,58667289,1,6321,unspec
15,58667422,58667422,1,6322,unspec
15,58667839,58667839,0.820414938,6323,unspec
15,58668619,58668619,1,6324,unspec
15,58669035,58669035,1,6325,unspec
15,58669149,58669149,1,6326,unspec
15,58670788,58670788,1,6327,unspec
15,58671048,58671048,1,6328,unspec
15,58671175,58671175,0.859748428,6329,unspec
15,58671486,58671486,1,6330,unspec
15,58671642,58671642,1,6331,unspec
15,58671721,58671721,0.864935065,6332,unspec
15,58671820,58671820,1,6333,unspec
15,58672070,58672070,0.821401078,6334,unspec
15,58672072,58672072,1,6335,unspec
15,58672238,58672238,1,6336,unspec
15,58718763,58718763,1,6337,unspec
15,58718864,58718864,1,6338,unspec
15,58718894,58718894,1,6339,unspec
15,58719457,58719457,1,6340,unspec
15,58719464,58719464,1,6341,unspec
15,58719493,58719493,0.597306397,6342,unspec
15,58719934,58719934,1,6343,unspec
15,58720054,58720054,1,6344,unspec
15,58720123,58720123,1,6345,unspec
15,58720197,58720197,1,6346,unspec
15,58720296,58720296,1,6347,unspec
15,58720477,58720477,1,6348,unspec
15,58720478,58720478,1,6349,unspec
15,58721154,58721154,1,6350,unspec
15,58721268,58721268,1,6351,unspec
15,58721292,58721292,1,6352,unspec
15,58721444,58721444,1,6353,unspec
15,58721969,58721969,1,6354,unspec
15,58722381,58722381,1,6355,unspec
15,58722466,58722466,1,6356,unspec
15,58723042,58723042,1,6357,unspec
15,58723104,58723104,1,6358,unspec
15,58723221,58723221,0.830594901,6359,unspec
15,58723289,58723289,1,6360,unspec
15,58723642,58723642,1,6361,unspec
15,58723689,58723689,1,6362,unspec
15,58723762,58723762,1,6363,unspec
15,58724030,58724030,1,6364,unspec
15,58724116,58724116,1,6365,unspec
15,58724232,58724232,1,6366,unspec
15,58725014,58725014,1,6367,unspec
15,58725615,58725615,1,6368,unspec
15,58726362,58726362,1,6369,unspec
15,58727115,58727115,1,6370,unspec
15,58727615,58727615,1,6371,unspec
15,58727925,58727925,1,6372,unspec
15,58745953,58745953,0.817035775,6373,unspec
15,58746844,58746844,1,6374,unspec
15,58746931,58746931,1,6375,unspec
15,58747033,58747033,1,6376,unspec
15,58748044,58748044,1,6377,unspec
15,58748566,58748566,1,6378,unspec
15,58748920,58748920,1,6379,unspec
15,58749148,58749148,0.861037394,6380,unspec
15,58749813,58749813,1,6381,unspec
15,58749882,58749882,1,6382,unspec
15,58750074,58750074,1,6383,unspec
15,58750159,58750159,1,6384,unspec
15,58750164,58750164,1,6385,unspec
15,58750221,58750221,1,6386,unspec
15,58750920,58750920,1,6387,unspec
15,58751071,58751071,1,6388,unspec
15,58751143,58751143,1,6389,unspec
15,58751154,58751154,1,6390,unspec
15,58751155,58751155,1,6391,unspec
15,58751587,58751587,1,6392,unspec
15,58752261,58752261,1,6393,unspec
15,58752341,58752341,1,6394,unspec
15,58752534,58752534,1,6395,unspec
15,58752574,58752574,0.863544754,6396,unspec
15,58752675,58752675,1,6397,unspec
15,58753194,58753194,1,6398,unspec
15,58753575,58753575,1,6399,unspec
15,58753964,58753964,0.850909091,6400,unspec
15,58754192,58754192,0.806510682,6401,unspec
15,58755024,58755024,1,6402,unspec
15,58755818,58755818,1,6403,unspec
15,58755855,58755855,1,6404,unspec
15,58755935,58755935,1,6405,unspec
15,58756822,58756822,0.765405405,6406,unspec
15,58757147,58757147,1,6407,unspec
15,58757852,58757852,1,6408,unspec
15,58757992,58757992,1,6409,unspec
15,58758080,58758080,1,6410,unspec
15,58758183,58758183,1,6411,unspec
15,58758323,58758323,1,6412,unspec
15,58758698,58758698,1,6413,unspec
15,58758909,58758909,1,6414,unspec
15,58759271,58759271,1,6415,unspec
15,58759514,58759514,1,6416,unspec
15,58759873,58759873,1,6417,unspec
15,58760011,58760011,1,6418,unspec
15,58761000,58761000,1,6419,unspec
15,58761146,58761146,0.845660881,6420,unspec
15,58761239,58761239,1,6421,unspec
15,58761525,58761525,1,6422,unspec
15,58762793,58762793,1,6423,unspec
15,58763611,58763611,1,6424,unspec
15,58834642,58834642,1,6425,unspec
15,58834698,58834698,1,6426,unspec
15,58834729,58834729,1,6427,unspec
15,58835366,58835366,1,6428,unspec
15,58835484,58835484,1,6429,unspec
15,58835645,58835645,1,6430,unspec
15,58835820,58835820,1,6431,unspec
15,58835912,58835912,1,6432,unspec
15,58836359,58836359,1,6433,unspec
15,58837096,58837096,1,6434,unspec
15,58837538,58837538,1,6435,unspec
15,58838111,58838111,1,6436,unspec
15,58838351,58838351,1,6437,unspec
15,58838658,58838658,1,6438,unspec
15,58838691,58838691,1,6439,unspec
15,58838701,58838701,1,6440,unspec
15,58838728,58838728,1,6441,unspec
15,58839132,58839132,1,6442,unspec
15,58839346,58839346,1,6443,unspec
15,58840381,58840381,1,6444,unspec
15,58841127,58841127,1,6445,unspec
15,58842066,58842066,1,6446,unspec
15,58843214,58843214,1,6447,unspec
15,58843296,58843296,1,6448,unspec
15,58843561,58843561,1,6449,unspec
15,58843585,58843585,1,6450,unspec
15,58843711,58843711,1,6451,unspec
15,58844004,58844004,1,6452,unspec
15,58844006,58844006,1,6453,unspec
15,58844061,58844061,1,6454,unspec
