chr,start,end,kappa,tau,T_original,T_Knock1,T_Knock2,T_Knock3,T_Knock4,T_Knock5,q-value,Ind,MarkerName
11,60190937,60190937,1,0.0018929,0.00092341,0.0040512,0.0019814,0.003584,0.002802,0.0021583,1,5530,unspec
11,60191214,60191214,2,0.0017965,0.0017534,0.0051234,0.0068399,0.0053467,0.0050434,0.0042419,1,5531,unspec
11,60191354,60191354,3,0.0021123,0.0018114,0.00021609,0.0036999,0.0051204,0.0031359,0.0030081,1,5532,unspec
11,60191554,60191554,1,0.0009638,0.00039687,0.0030615,0.0025481,0.0019109,0.0020977,0.0024319,1,5533,unspec
11,60191797,60191797,1,0.0010997,0.00092235,0.002684,0.0015843,0.0015713,0.0017346,0.0025492,1,5534,unspec
11,60191875,60191875,4,0.0046021,0.0012906,0.0037668,0.0017207,0.0030787,0.0063228,0.00083112,1,5535,unspec
11,60192087,60192087,2,0.001057,0.00050518,0.0016938,0.0024424,0.0013854,0.00095515,0.0016567,1,5536,unspec
11,60192370,60192370,2,0.0015473,0.0037893,0.0040916,0.0053366,0.0036917,0.0023032,0.0041968,1,5537,unspec
11,60192378,60192378,1,0.0026333,0.0012474,0.003908,0.0012747,0.0025907,0.0016031,0.001248,1,5538,unspec
11,60192496,60192496,4,0.0126165,0.0029885,0.0030304,0.0023016,0.0019493,0.015605,0.0035625,1,5539,unspec
11,60192599,60192599,3,0.003611,0.0028731,0.0023225,0.0024206,0.0060316,0.0020751,0.0026194,1,5540,unspec
11,60192600,60192600,2,0.000742,0.0019259,0.0028129,0.0030964,0.0023544,0.0028984,0.001342,1,5541,unspec
11,60192938,60192938,1,0.0017487,0.0012302,0.0039125,0.0021638,0.0034215,0.0032168,0.0020765,1,5542,unspec
11,60193054,60193054,2,0.0003248,0.001681,0.0022252,0.0027885,0.0025754,0.0026661,0.0024637,1,5543,unspec
11,60193100,60193100,5,0.0007556,0.0018029,0.0022388,0.0018341,0.0013094,0.0020646,0.0025897,1,5544,unspec
11,60193671,60193671,4,0.0006355,0.0013293,0.0021025,0.0019879,0.0020938,0.0026234,0.0017921,1,5545,unspec
11,60193954,60193954,2,0.0117016,0.0012524,0.001067,0.012954,0.0030059,0.0010015,0.011238,1,5546,unspec
11,60194013,60194013,5,0.0054255,0.00057725,0.0016881,0.0048952,0.0012847,0.0018391,0.0071136,1,5547,unspec
11,60194027,60194027,0,0.0015028,0.0041396,0.0026368,0.0018994,0.0027453,0.0025024,0.0038221,0.842074928,5548,unspec
11,60194050,60194050,3,0.0034336,0.0015577,0.0032827,0.0023992,0.0059398,0.0032685,0.0025062,1,5549,unspec
11,60194147,60194147,4,0.0012879,0.0022172,0.0026355,0.0013766,0.0014538,0.0027417,0.0010716,1,5550,unspec
11,60194262,60194262,4,0.0007935,0.0028081,0.0032026,0.0025467,0.0022829,0.0033402,0.0018744,1,5551,unspec
11,60194313,60194313,5,0.0001578,0.002421,0.0024698,0.0021095,0.0026195,0.0025572,0.0026276,1,5552,unspec
11,60194596,60194596,3,0.0003649,0.0025984,0.0026878,0.0016935,0.0028078,0.0016623,0.0024429,1,5553,unspec
11,60194693,60194693,0,0.0002619,0.0023106,0.0009544,0.0020487,0.0022207,0.0021506,0.0017649,1,5554,unspec
11,60194716,60194716,0,0.0022197,0.0047961,0.0025764,0.0026355,0.0023725,0.00063816,0.0044884,0.795121951,5555,unspec
11,60194717,60194717,0,0.0010551,0.0027083,0.0020499,0.0016313,0.0015145,0.0016532,0.0026242,0.869110577,5556,unspec
11,60194767,60194767,4,0.0013278,0.00047136,0.0014913,0.0020971,0.0032629,0.0034249,0.0031778,1,5557,unspec
11,60195052,60195052,3,0.0009888,0.001971,0.0011493,0.0015162,0.002505,0.0015764,0.00067538,1,5558,unspec
11,60195114,60195114,1,0.0007328,0.0018859,0.0027733,0.0023771,0.0020405,0.0018863,0.0022611,1,5559,unspec
11,60195308,60195308,3,0.0014943,0.0022165,0.0032524,0.0026541,0.0037108,0.0019888,0.0021134,1,5560,unspec
11,60195360,60195360,4,0.0017262,0.0028593,0.0019383,0.0014173,0.0025953,0.0036645,0.00013691,1,5561,unspec
11,60195884,60195884,4,0.0069643,0.0044689,0.0029535,0.0028412,0.0037538,0.010377,0.0034127,1,5562,unspec
11,60249545,60249545,4,0.0004913,0.0025028,0.0022235,0.0023267,0.00032683,0.0027148,0.0017234,1,5563,unspec
11,60249599,60249599,0,0.0009426,0.0030809,0.0025582,0.0013129,0.0029676,0.0020032,0.0021383,0.876342857,5564,unspec
11,60250144,60250144,5,0.0016881,0.0019138,0.0022808,0.0025814,0.0019555,0.0018202,0.0036436,1,5565,unspec
11,60250180,60250180,0,0.00408171,0.0049203,0.0011653,0.00026181,0.00083859,0.0020047,0.00011912,0.683564356,5566,unspec
11,60250426,60250426,5,0.0085574,0.0015814,0.0062398,0.0040725,0.0020024,0.0028886,0.011446,1,5567,unspec
11,60250447,60250447,1,0.0081667,0.0058066,0.01065,0.0024833,0.00016719,0.0010143,0.0068497,1,5568,unspec
11,60250548,60250548,1,0.0006543,0.0012455,0.0031622,0.002716,0.0025079,0.0028178,0.0022195,1,5569,unspec
11,60251176,60251176,0,0.0040637,0.010893,0.0090287,0.0047788,0.0068293,0.0021443,0.0094177,0.683564356,5570,unspec
11,60251343,60251343,5,0.0005436,0.0025345,0.00035413,0.0028078,0.00054075,0.0028306,0.0030781,1,5571,unspec
11,60251443,60251443,3,0.022372,0.00028179,8.29E-06,0.0022144,0.023826,0.0016496,0.001454,1,5572,unspec
11,60251677,60251677,1,0.0030325,0.0014927,0.0045252,0.00013706,0.00020989,0.0016488,0.0015774,1,5573,unspec
11,60251688,60251688,4,0.0036639,0.0017975,0.001167,0.00080408,0.0026654,0.0054614,0.0034377,1,5574,unspec
11,60251788,60251788,0,0.9865516,0.99417,0.0031429,0.0076184,0.79702,0.20174,0.0069649,0.229268293,5575,unspec
11,60251913,60251913,4,0.0011306,0.00072783,0.0023839,0.0019362,0.00028437,0.0024445,0.0013139,1,5576,unspec
11,60252074,60252074,0,0.0020372,0.0037565,0.0017193,0.0027621,0.0021304,0.0015178,4.30E-05,0.812523364,5577,unspec
11,60252135,60252135,4,0.0032167,0.00057798,0.0018065,0.0033711,0.0013682,0.0050232,0.0018632,1,5578,unspec
11,60252181,60252181,3,0.0016409,0.0019104,0.0015376,0.0022334,0.0035513,0.002439,0.0010776,1,5579,unspec
11,60252639,60252639,5,0.00349077,0.0039457,0.0028712,0.00076693,0.00045577,0.00043205,0.0042577,1,5580,unspec
11,60252649,60252649,5,0.0013221,0.0024065,0.0027948,0.0022654,0.001956,0.0021863,0.0035875,1,5581,unspec
11,60253401,60253401,4,0.0007032,0.0018547,0.0018665,0.0021368,8.36E-05,0.0025579,0.0003121,1,5582,unspec
11,60253816,60253816,4,0.0028794,0.0008999,0.0037671,0.0013005,0.00012171,0.0041799,0.002393,1,5583,unspec
11,60253947,60253947,5,0.0010322,0.0021292,0.0020785,0.0019954,0.0030488,0.0021065,0.0031387,1,5584,unspec
11,60254011,60254011,2,0.0021633,0.0042748,0.0041773,0.0057914,0.0027983,0.00011387,0.0036281,1,5585,unspec
11,60254033,60254033,4,0.0009651,0.001459,0.0019667,0.0013293,0.0025691,0.0029318,0.0020823,1,5586,unspec
11,60254034,60254034,3,0.0085685,0.00012999,0.0021055,0.00011798,0.010674,0.002296,0.0023601,1,5587,unspec
11,60254035,60254035,1,0.0062997,0.0022642,0.0084182,0.0020325,0.001457,0.0021185,0.0027058,1,5588,unspec
11,60254113,60254113,2,0.0009341,0.0019371,0.001433,0.0028712,0.0022025,0.00087384,0.0027609,1,5589,unspec
11,60254228,60254228,1,0.001321,0.0026268,0.0035971,0.00074236,0.0033007,0.0022761,0.0022429,1,5590,unspec
11,60254475,60254475,1,0.004237,0.014521,0.016465,0.0087977,0.011789,0.014089,0.012228,1,5591,unspec
11,60254847,60254847,5,0.00164403,0.0018568,7.24E-06,0.00041817,0.0005864,4.31E-05,0.0020622,1,5592,unspec
11,60255614,60255614,4,0.0014532,0.0016086,0.0011018,0.00052284,0.0018244,0.002555,0.00036773,1,5593,unspec
11,60255691,60255691,0,0.002535,0.0044107,0.0036914,0.0010328,0.001441,0.0026235,0.0018757,0.793043478,5594,unspec
11,60256535,60256535,1,0.0010953,4.71E-05,0.0029287,0.0018334,0.0022451,0.0017544,0.0018412,1,5595,unspec
11,60256713,60256713,3,0.0020885,0.0030266,0.002291,0.001691,0.0048996,0.0034063,0.0028111,1,5596,unspec
11,60256995,60256995,2,0.0005101,0.00079001,0.0011191,0.0016292,0.00079751,0.0014259,0.0015607,1,5597,unspec
11,60257178,60257178,4,0.0071628,0.0031432,0.0019762,0.00058885,0.004653,0.009644,0.0024812,1,5598,unspec
11,60257651,60257651,0,0.0018124,0.002997,0.00065651,0.00096894,0.0011846,0.0018367,0.0011919,0.834979757,5599,unspec
11,60257783,60257783,0,0.0002547,0.0025419,0.002528,0.0019518,0.0023475,0.0022872,0.0017196,1,5600,unspec
11,60257883,60257883,1,0.0005618,0.0024402,0.0033295,0.0027677,0.0028739,0.0028848,0.0026522,1,5601,unspec
11,60257981,60257981,4,0.001751,0.0022881,0.0016587,0.0019107,0.0013382,0.0036617,0.0035266,1,5602,unspec
11,60258092,60258092,2,0.0006559,0.0017109,6.97E-05,0.0029789,0.0023637,0.0026734,0.002323,1,5603,unspec
11,60258114,60258114,5,0.0008509,0.0014873,0.0019246,0.0023753,0.0027719,0.0020558,0.0029067,1,5604,unspec
11,60258598,60258598,0,0.0004801,0.0022511,0.0013639,0.001814,0.001771,0.001901,0.0010838,1,5605,unspec
11,60259140,60259140,1,0.0030162,0.0010622,0.0049393,0.0034271,0.0019231,0.00090281,0.0029599,1,5606,unspec
11,60259220,60259220,3,0.0015184,3.86E-05,0.0018992,0.0018709,0.0029308,0.00077922,0.0014124,1,5607,unspec
11,86060628,86060628,2,0.0030935,0.0018368,0.0036676,0.0056202,0.0025267,0.0053578,0.0019053,1,5608,unspec
11,86060718,86060718,5,0.0024368,0.0025337,0.00283,0.002319,0.0032593,0.0026078,0.0050446,1,5609,unspec
11,86060811,86060811,2,0.0091654,0.0015427,0.0039735,0.01239,2.82E-05,0.0032246,0.0060016,1,5610,unspec
11,86060914,86060914,2,0.00223781,0.001299,0.0012852,0.0030343,0.00043603,0.00078401,0.00079649,1,5611,unspec
11,86060954,86060954,1,0.0027723,0.0014316,0.0052348,0.0023905,0.0025278,0.0025085,0.0024625,1,5612,unspec
11,86061556,86061556,2,0.0017008,0.00051641,0.0038527,0.003957,0.0028284,0.0022562,0.0008888,1,5613,unspec
11,86061594,86061594,0,0.00816863,0.0091125,0.0054784,4.59E-05,0.0028552,0.00094387,0.00021006,0.481124498,5614,unspec
11,86061972,86061972,1,0.00948,0.00067975,0.014362,0.0048034,0.0049822,0.004882,0.007511,1,5615,unspec
11,86062068,86062068,2,0.0006757,0.0017803,0.0024994,0.0029282,0.0014324,0.0022525,0.0025373,1,5616,unspec
11,86062205,86062205,3,0.00109405,0.00025147,0.00045525,0.00028712,0.0015493,0.00051288,0.0015468,1,5617,unspec
11,86062462,86062462,5,0.00327025,0.0026015,0.00011622,0.00036674,0.00055815,0.0018595,0.0038284,1,5618,unspec
11,86062489,86062489,4,0.0010741,0.0026339,0.0012405,0.0029075,0.0020536,0.0031277,0.0020269,1,5619,unspec
11,86062514,86062514,1,0.0012681,0.00092219,0.0024631,0.001492,0.001195,0.0018927,0.0011428,1,5620,unspec
11,86062834,86062834,1,0.0006996,0.0026843,0.0029459,0.0022463,0.0018919,0.002502,0.0022241,1,5621,unspec
13,70468196,70468196,1,0.001159,0.0041042,0.0043362,0.0019178,0.0020989,0.0031772,0.0036937,1,5622,unspec
13,70468228,70468228,0,0.0019824,0.0035816,0.00015905,0.0015992,0.0015583,0.0022397,0.0035241,0.815215399,5623,unspec
13,70468248,70468248,5,0.0036369,0.0019055,0.0021199,0.0024675,0.0042152,0.0019265,0.0057568,1,5624,unspec
13,70468480,70468480,1,0.0030286,0.0018929,0.0053564,0.0034113,0.0029153,0.0013059,0.0023278,1,5625,unspec
13,70468871,70468871,5,0.0010842,0.0025326,0.0020124,0.0013961,0.0023529,0.0004614,0.0030966,1,5626,unspec
13,70468958,70468958,4,0.0009337,0.0023087,0.001723,0.0017356,0.0019386,0.0026693,0.00096067,1,5627,unspec
13,70469049,70469049,1,0.0037269,0.0012518,0.0050799,0.0026587,0.001353,0.0014282,0.00084468,1,5628,unspec
13,70469239,70469239,2,0.0010279,0.0025304,0.00030434,0.002856,0.00029505,0.0018281,0.0025663,1,5629,unspec
13,70469729,70469729,4,0.0016289,0.0027283,0.0013803,0.0032275,0.0017552,0.0033841,0.0016412,1,5630,unspec
13,70469732,70469732,2,0.0039707,0.00070508,0.0013372,0.0053079,0.00075294,0.0044794,0.002987,1,5631,unspec
13,70469972,70469972,4,0.0007998,0.0021303,0.0029134,0.0018257,0.0024188,0.0029301,0.00089605,1,5632,unspec
13,70470116,70470116,2,0.0013857,0.0016643,0.00074108,0.0029813,0.0027887,0.00098052,0.0015956,1,5633,unspec
13,70471206,70471206,4,0.001168,0.0024731,0.0029241,0.0030684,0.002557,0.003725,0.0017089,1,5634,unspec
13,70471213,70471213,5,0.0019339,0.0028264,0.0046556,0.0019834,0.0037731,0.0029692,0.0049031,1,5635,unspec
13,70471362,70471362,3,0.0012275,0.0031645,0.0020405,0.0017886,0.003268,0.00097498,0.0031527,1,5636,unspec
13,70471798,70471798,2,0.0021291,0.0038212,0.0026877,0.0045438,0.0024147,0.0021742,0.0019318,1,5637,unspec
13,70471963,70471963,2,0.0019566,0.0017279,0.0033838,0.0049214,0.0029648,0.0024528,0.0048422,1,5638,unspec
13,70472260,70472260,1,0.0012435,0.0018698,0.0031133,0.0020689,0.0015218,0.0012471,0.0020962,1,5639,unspec
13,70472335,70472335,5,0.0011765,0.0018171,0.0029876,0.0027071,0.0012022,0.0018459,0.0030224,1,5640,unspec
13,70472555,70472555,1,0.0007167,0.00073247,0.0032681,0.0030391,0.0025514,0.00085191,0.0026223,1,5641,unspec
13,70472903,70472903,1,0.002642,0.00046591,0.0040421,0.0013747,0.0014001,0.0018252,0.0020027,1,5642,unspec
13,70472944,70472944,0,0.0013941,0.003871,0.0024769,0.0021354,0.002594,0.0015127,0.0025573,0.858585859,5643,unspec
13,70473040,70473040,4,0.0007611,0.002337,0.0022414,0.0017865,0.0020593,0.0029558,0.0021947,1,5644,unspec
13,70473820,70473820,4,0.0015418,0.0019843,0.0014147,0.0034648,0.002856,0.0043978,0.0034216,1,5645,unspec
13,70473907,70473907,4,0.0071518,0.0025334,0.0024908,0.0033716,0.00037964,0.0096426,0.00031316,1,5646,unspec
13,70473940,70473940,4,0.00150801,0.00033922,0.00082889,0.0011931,0.00072721,0.0023369,0.00087404,1,5647,unspec
13,70474039,70474039,2,0.0009588,0.0028232,0.0026162,0.003575,0.0027648,0.0025019,0.0013874,1,5648,unspec
13,70474908,70474908,5,0.0006501,0.0025979,0.0031139,0.0019856,0.0027802,0.0025639,0.003248,1,5649,unspec
13,70475072,70475072,2,0.000759,0.0015367,0.0015874,0.0023464,0.0016652,0.0016001,0.0015823,1,5650,unspec
13,70475557,70475557,1,0.0025928,0.0026226,0.0040968,0.0010947,0.0024245,0.001504,0.00015709,1,5651,unspec
13,70475654,70475654,0,0.0022786,0.0045112,0.00060033,0.0035119,0.00091652,0.0034964,0.0022326,0.795121951,5652,unspec
13,70475831,70475831,5,0.0003993,0.0019283,0.0024193,0.0021897,0.0022851,0.0016783,0.002589,1,5653,unspec
13,70476661,70476661,1,0.0024675,0.0014683,0.0039358,0.0027156,0.0012726,0.0006661,0.0017187,1,5654,unspec
13,70476912,70476912,4,0.0010641,0.0024085,0.002343,0.0018794,0.0019234,0.0029875,0.0008162,1,5655,unspec
13,70476972,70476972,1,0.0017061,0.0034189,0.0036573,9.87E-05,0.0019512,0.0019557,0.00047718,1,5656,unspec
13,70477495,70477495,1,0.0006847,0.0012209,0.0024231,0.0017384,0.0015072,0.002121,0.0019615,1,5657,unspec
13,70477570,70477570,3,0.004192,0.0013524,0.0053621,0.0031528,0.0058302,0.0016382,0.001474,1,5658,unspec
13,70477827,70477827,4,0.004794,0.0031906,0.0036718,0.00166,0.0017789,0.0065729,0.00042895,1,5659,unspec
13,70622329,70622329,5,0.0049801,0.00044687,0.0022437,0.0021277,0.0053142,0.00059971,0.0071078,1,5660,unspec
13,70622401,70622401,1,0.0234063,0.0047574,0.032243,0.0088367,0.0070992,0.010703,0.011628,1,5661,unspec
13,70622470,70622470,2,0.0009491,0.0015265,0.0028638,0.0038129,0.0034502,0.003474,0.002393,1,5662,unspec
13,70622659,70622659,1,0.0055377,0.00044961,0.0067979,0.002265,0.0012602,0.0009274,0.0013941,1,5663,unspec
13,70623109,70623109,2,0.0010923,0.0024278,0.0010576,0.0035201,0.0029625,0.00217,0.0030506,1,5664,unspec
13,70623426,70623426,4,0.0003076,0.0021721,0.0023814,0.0025778,0.0026349,0.002689,0.0020208,1,5665,unspec
13,70623427,70623427,2,0.0004522,0.0025809,0.0018528,0.0028291,0.00021669,0.0025103,0.0023769,1,5666,unspec
13,70623502,70623502,3,0.0011618,0.001783,0.0020407,0.0019116,0.0032025,0.0024772,0.0022777,1,5667,unspec
13,70623629,70623629,0,0.0107498,0.013326,5.60E-05,0.0025762,0.0042141,0.0024662,0.0066269,0.456084656,5668,unspec
13,70623748,70623748,3,0.0001371,0.0021668,0.0021268,0.002227,0.0022639,0.0020224,0.001954,1,5669,unspec
13,70623903,70623903,1,0.0018749,0.001723,0.0035979,0.0021284,0.001913,0.0014812,0.0014793,1,5670,unspec
13,70623974,70623974,0,0.0043196,0.0072313,0.0010365,0.0012278,0.0029117,0.0043975,0.0059432,0.675652174,5671,unspec
13,70623996,70623996,1,0.0004212,0.002817,0.0030002,0.0026255,0.0024939,0.0021905,0.002579,1,5672,unspec
13,70624642,70624642,3,0.0015513,0.0017427,0.0025175,0.0018653,0.0034166,0.0020082,0.0010248,1,5673,unspec
13,70625034,70625034,1,0.0006591,0.0009467,0.0041206,0.0036732,0.0038926,0.00034875,0.0034615,1,5674,unspec
13,70625035,70625035,2,0.0045841,0.0013491,0.0011697,0.0057538,0.0016139,0.00070588,0.00029917,1,5675,unspec
13,70625183,70625183,4,0.0925184,0.0067826,0.0060609,0.010807,0.096784,0.099301,0.0040116,1,5676,unspec
13,70625507,70625507,1,0.0081605,0.0020396,0.0093521,0.00026837,0.0074174,0.0011916,0.0011569,1,5677,unspec
13,70625620,70625620,3,0.0005532,0.0028216,0.0024774,0.0017794,0.0028362,0.0022064,0.002283,1,5678,unspec
13,70627002,70627002,0,0.0013745,0.0030777,0.0026778,0.0022229,0.0015844,0.0007628,0.0017032,0.858585859,5679,unspec
13,70627052,70627052,1,0.0051297,0.0014599,0.0072017,0.0018032,0.0021026,0.0071794,0.002072,1,5680,unspec
13,70627054,70627054,4,0.0005913,0.0010508,0.0015987,0.00191,0.0010703,0.00219,0.001722,1,5681,unspec
13,70627078,70627078,1,0.0004512,0.0018435,0.0027305,0.0020234,0.0026194,0.0022793,0.0024004,1,5682,unspec
13,70627257,70627257,4,0.001707,0.0014677,0.0011025,0.0014722,9.70E-05,0.0031747,0.0028668,1,5683,unspec
13,70627287,70627287,2,0.0012623,0.0017526,0.0022133,0.0032137,0.0027527,0.0019514,0.0019072,1,5684,unspec
13,70627391,70627391,3,0.000661,0.0022714,0.0016033,0.0024454,0.0029324,0.0022559,0.0022759,1,5685,unspec
13,70627793,70627793,3,0.0007792,0.0025161,0.0013409,0.0023346,0.0026387,0.0018595,0.0016432,1,5686,unspec
13,70628036,70628036,4,0.0021089,0.0039627,0.0025814,0.0026862,0.0013213,0.0047951,0.0036567,1,5687,unspec
13,70628673,70628673,1,0.0004541,0.0023591,0.0025664,0.0021123,0.0020748,0.0024542,0.00080597,1,5688,unspec
13,70629076,70629076,1,0.0006474,0.0022813,0.0029287,0.001733,0.0013136,0.0023861,0.0023762,1,5689,unspec
13,70629089,70629089,4,0.0020078,0.0020546,0.0029393,0.0032267,0.0033518,0.0049471,0.0015739,1,5690,unspec
13,70629184,70629184,2,0.00073007,0.00063822,0.0001612,0.001133,0.00040405,0.00040293,8.02E-05,1,5691,unspec
13,70629212,70629212,3,0.006316,0.0061687,0.0015265,0.0029188,0.0092348,0.0023814,0.0080822,1,5692,unspec
13,70629575,70629575,2,0.0009668,0.0015046,0.00012846,0.0024714,0.0014638,0.0022696,0.0022613,1,5693,unspec
13,70629715,70629715,4,0.0028922,0.0027536,0.0014662,0.0022243,0.0016522,0.0049012,0.002009,1,5694,unspec
13,70629798,70629798,0,0.001055,0.0028359,0.0017809,0.0019682,0.0008397,0.0018691,0.0017588,0.869110577,5695,unspec
13,70629889,70629889,2,0.000444,0.0011613,0.00087925,0.0015292,0.00096392,0.0014904,0.0010852,1,5696,unspec
13,70629943,70629943,0,0.0021227,0.003606,0.00022547,0.00021184,0.0026153,0.0014833,0.0025088,0.80815534,5697,unspec
13,70630055,70630055,2,0.000813,0.0015674,0.0013089,0.0023804,0.0014692,0.0017212,0.0019167,1,5698,unspec
13,70630176,70630176,4,0.0006135,0.0018183,0.0012846,0.0012397,0.0021207,0.0024318,0.0023278,1,5699,unspec
13,70630546,70630546,4,0.0021475,0.0025532,0.0026797,0.001235,0.0011271,0.0043807,0.0022332,1,5700,unspec
13,70630850,70630850,3,0.0010897,0.0020427,0.0017526,0.0016611,0.0031324,0.0022415,0.0027379,1,5701,unspec
13,70630919,70630919,3,0.0014055,0.0020848,0.0030631,0.0028044,0.0042099,0.0032361,0.0011327,1,5702,unspec
13,70631285,70631285,4,0.0006179,0.0021674,0.0020871,0.002168,0.0021446,0.0027625,0.0021136,1,5703,unspec
13,70631463,70631463,0,0.0007583,0.001769,0.0012938,0.00083286,0.0010107,0.00083319,0.0016671,1,5704,unspec
13,70631647,70631647,1,0.0009344,0.0023341,0.0032685,0.0031331,0.0020721,0.0027786,2.91E-05,1,5705,unspec
13,70631686,70631686,2,0.0035428,0.002724,0.0030046,0.0062668,0.0020924,0.0032032,0.0015083,1,5706,unspec
13,70632203,70632203,4,0.0020909,0.0026606,0.0026503,0.0022155,0.0036119,0.0047515,0.0026892,1,5707,unspec
14,28647317,28647317,3,0.48904,0.2345,0.17718,0.0087306,0.66622,0.031764,0.18195,1,5708,unspec
14,28647398,28647398,0,0.0016165,0.0046383,0.0032524,0.0042851,0.0027206,0.0023314,0.0030218,0.840860215,5709,unspec
14,28647489,28647489,0,0.0022792,0.0035351,0.00074894,0.0012559,0.00019447,0.0032483,0.002975,0.795121951,5710,unspec
14,28647512,28647512,1,0.0067978,0.00094044,0.0093329,0.0053058,0.0025351,0.00010568,0.0054419,1,5711,unspec
14,28647529,28647529,4,0.0003644,0.0024291,0.00229,0.0020822,0.0021643,0.0025287,0.002087,1,5712,unspec
14,28647749,28647749,3,0.0007745,0.0018663,0.0023403,0.0023849,0.0031594,0.0025157,0.0027196,1,5713,unspec
14,28647845,28647845,3,0.0014528,0.0024161,0.0022578,0.001171,0.0037106,0.002173,0.0032659,1,5714,unspec
14,28648050,28648050,1,0.0014704,0.0017521,0.0032225,0.0016314,0.00092814,0.002672,0.0019374,1,5715,unspec
14,28648390,28648390,1,0.0019809,0.0022388,0.0041381,0.0024933,0.0021362,0.0013536,0.0021572,1,5716,unspec
14,28648532,28648532,5,0.00067,0.0031889,0.0036693,0.0029891,0.0030852,0.0027626,0.0037552,1,5717,unspec
14,28648577,28648577,0,0.0012854,0.0028666,0.000717,0.0024995,0.0020873,0.00029249,0.0015812,0.858585859,5718,unspec
14,28649036,28649036,5,0.0015373,0.00097049,0.00071815,0.0026939,0.0015146,0.0012817,0.002819,1,5719,unspec
14,28649487,28649487,5,0.0013736,0.0028021,0.0034376,0.0029433,0.0032381,0.0024492,0.0043169,1,5720,unspec
14,28649504,28649504,4,0.0015387,0.0020381,0.0023005,0.00055533,0.0022041,0.0035768,0.0012041,1,5721,unspec
